comment_text,like_count,reply_count,published_at
Pepet trs  Pak Ganjar si Wowo .. 😂😂😂👍👍,0,0,2024-01-07T16:45:38Z
Prabowo tepat dn ikhlas banget,0,0,2024-01-07T16:45:34Z
02 selalu bahas TNI polri. Di kira pekerjaan org Indonesia hanya TNI polri. Tdk ada petani wiraswasta dll,0,0,2024-01-07T16:45:27Z
"Kenapa ya pak anis selalu nyerang pak prabowo,,,, sepertinya terlalu sinis 😅",1,0,2024-01-07T16:45:27Z
Konstelasi global adalah?,0,0,2024-01-07T16:45:26Z
"Strategy 01&03 keren, karena pertahanan ini sangat dikuasai 02, maka tidak lain mereka memainkan emosi personal, layaknya main bola, kalau tidak mampu melawan dg taktik maka main keras, serang fisik dan mentalnya. Seru”😂",1,0,2024-01-07T16:45:24Z
"Militer sudah,ilmuwan sudah,pengusaha sudah bahkan anak presiden pun juga sudah pernah jadi presiden sekarang saatnya guru yang jadi pemimpin di negara ini",0,0,2024-01-07T16:45:23Z
"Ada sesuatu yg jahat dlm diri anisa,bahaya ini manusia",0,0,2024-01-07T16:45:21Z
Abah aniss dong,0,0,2024-01-07T16:45:19Z
Disuruh debat malah setuju setuju,0,0,2024-01-07T16:45:07Z
Anies baswedan the best for Indonesia.,0,0,2024-01-07T16:45:05Z
"Salah satu paslon tdk mau di kritik,pdhal kritik membangun",0,0,2024-01-07T16:44:53Z
Ganjar eru ancen di kandani mbok banteng .. eru la lakune presiden seng lawas  😂😂 mbok banteng cen pinter politike,0,0,2024-01-07T16:44:49Z
kerrraaasss pak Aniiss saat pembukaannya ,0,0,2024-01-07T16:44:48Z
Amin sajalah❤,5,0,2024-01-07T16:44:48Z
"katanya ""nd*smu etik""  wiwi g bs jawab soal pertanyaan etik ",0,0,2024-01-07T16:44:45Z
"POLISES TKR - AD TKR - AU TKR - AL × S / D POLRIH TNI - AD TNI - AU TNI - AL × 500,000,000,000,000,000, × UNITHS PASUKAN DLLLLLSB = ?",0,0,2024-01-07T16:44:45Z
"Jujur kasihan lihat pak Bowo, ngos ngosan pidatonya",0,0,2024-01-07T16:44:45Z
"Maaf....teman-teman,
Harus saya akui malam ini pak anies hebat,mantap,luar biasa idenya, semangat 45 dan negarawan sejati.
Tolong pak jokowi,
Apapun yg terjadi,
Tolong kirim pak anies ke jalur gaza sebagai duta perdamaian indonesia agar perang palestine segera berakhir damai sekaligus memperkenalkan budaya dan kuliner indonesia di sana.
Pak anies semangat ya...
Saya hanya bisa bantu doa saja dari jauh✍🤲🤲🙏🙏",0,0,2024-01-07T16:44:43Z
Ani banyak  hutang,0,0,2024-01-07T16:44:39Z
Mantap gama🤟👍👍👍,0,0,2024-01-07T16:44:36Z
Ko jarng yang komen ganjar sih. Dia kan peserta pilpres juga,0,0,2024-01-07T16:44:35Z
"semua rencana pertahanan negara adalah rahasia....
terlalu berbahaya jika itu semua dibuka dipublik",8,3,2024-01-07T16:44:32Z
Ganjar menang dalam debat kali ini,0,0,2024-01-07T16:44:29Z
"Saya mahasiswa ITB tahun 2022, FTI, Semua kegiatan pak Anies Baswedan layak disimak karena bermutu dan meluaskan wawasan politik masyarakat ☝️😍",84,6,2024-01-07T16:44:20Z
Perabowo omong kosong dan haus akan kekuasaan..dan mf pak perabowo saya rasa anda lebih pantas dipilih untuk joget di dangdut koplo.,0,0,2024-01-07T16:44:19Z
"Anies dan ganjar menunjukan kemampuan kecerdasan intelektual dan kecerdasan emosional yg luar biasa. Ini layak memimpin bangsa ini. Prabowo lemah intelektual dan sangat rendah, snagat lemah kecerdasan emosional. Tdk layak memimpin bangsa ini.",0,0,2024-01-07T16:44:18Z
"Prabowo di hajar ganjar babak belur 😅😂🤣
Tetep pilih Anis for R1 Indonesia",0,0,2024-01-07T16:44:17Z
"Pak Anies siap kami dukung bapak jadi presiden, kami dari Kalimantan Barat, kami kecewa dulu pernah mendukung pak Prabowo Subianto, melihat nya sekarang jadi seperti 🐕 yg suka nyalak"",...😂😂😂😂",0,0,2024-01-07T16:44:14Z
Tetap no.1..!.. Anies Baswedan...,0,0,2024-01-07T16:44:13Z
"Bagaimanapun dan se yakin2nya dan fakta dr semua calon,yg paling cerdas,menguasai jawaban seluruh pertanyaan tp jawaban paling cerdas dr yg capres lainya",0,0,2024-01-07T16:44:11Z
"Kalau. Menurut hemat saya,dari kal sel,,yg paling layak jadi presiden RI 2024..hanya Pa Anies Baswedan...",0,0,2024-01-07T16:44:10Z
Salam perubahan ☝️☝️☝️,5,1,2024-01-07T16:44:09Z
Haha..ini debat apa keritik sih..,0,0,2024-01-07T16:44:08Z
Saya masih no 2 insyaallah sampai pemilihan✌️,30,0,2024-01-07T16:44:04Z
"pilih calon pemimpin yang berbahasa ide-gagasan yang jelas dan rasional,bukan berbahasa yang santun tapi membingungkan dan lupa akan awal untuk jadi orang populer,,,",0,0,2024-01-07T16:44:03Z
Sumsel tetap prabowo..,0,0,2024-01-07T16:43:55Z
Semoga Presiden 2024 Bpk Prabowo atau Bpk Ganjar.,0,0,2024-01-07T16:43:54Z
"Etik standar tinggi ,nilai nya Dp 0%,dan patung sepatu ,monumen bambu getah getih ,sumur resapan ..??? 😂😇😇",0,0,2024-01-07T16:43:53Z
mulai debat menit  23:08,1,0,2024-01-07T16:43:40Z
❤❤❤❤❤❤❤👍👍👍👍👍👍🙏🙏🙏,0,0,2024-01-07T16:43:38Z
Yg jelas dan nyata itu pa anies dia ngomong di forum pbb dalam 2 menit lngsng di setujui oleh pemimpin dunia,0,0,2024-01-07T16:43:34Z
"Maaf eaaa all 🙏
Padahal sejujurnya saya saat ini memilih GIBRAN... semogah GIBRAN unggul kedepannya... AMIN... 

                      G.erakan
                       I.ndonesia
                      B.aru
                      R.asyid
                      A.nis
    basweda.N

Sory yea sory yeaaa.... 😂😂😂🎉🎉",1,0,2024-01-07T16:43:33Z
Anies is the best,1,0,2024-01-07T16:43:32Z
Abah Anies Baru sampaikan visi misinya saja sdh menggetarkan,1,0,2024-01-07T16:43:31Z
wowo marah ni yee..😂,1,0,2024-01-07T16:43:29Z
Dari awal pak prabowo nyerang ke pribadian orang,1,0,2024-01-07T16:43:27Z
"YA Tuhan semoga pak Prabowo di berikan kesabaran dan kesehatan.
Dan bisa menjadi presiden thn 2024 ini.Aamiinn",84,6,2024-01-07T16:43:20Z
Prabowo gibran❤,0,0,2024-01-07T16:43:19Z
God bless you PRABOWO ❤,2,0,2024-01-07T16:43:14Z
semakin jelass visi misi nya Prabowo-Gibran untuk indonesia tercinta🇮🇩🇮🇩,3,0,2024-01-07T16:43:06Z
Cukup kita memilih calon president kita dengan 4 sifat...sidiq Fatonah anamah tablig.....,0,0,2024-01-07T16:43:05Z
Mantap pak Ganjar visi misinya💪💪🤟🤟,1,0,2024-01-07T16:43:01Z
Para pejabat Indonesia masih menganut senioritas yaa??? Mudah2an next yg muda2 yg menjadi ketua kpu dan pejabat lainnya juga yg muda muda biar bangsa lebih kokoh dan kuat oleh anak muda Indonesia yg berpotensi jadi pemimpin masa depan,0,0,2024-01-07T16:43:01Z
Mentri oerthanan kena tampar malam ini... Karna capres y menhan aktif😅😅,0,0,2024-01-07T16:42:58Z
"HANYA 1 ORG YG BICARA NYAMBUNG TTG PROGRAM KERJA,  BUKTI FAKTA LAPANGAN  &  MINIM NEGATIF REKAM JEJAK,  YAITU..   NO.3.    GANJAR PRANOWO.   HARUS MENANG !!!.  (  TUJUAN UTAMANYA YAITU...  UTK MENYELAMATKAN INDONESIA   & MELANJUTKAN  KEMAJUAN NEGARA DARI PROGRAM2  PAK JOKOWI ).",0,0,2024-01-07T16:42:53Z
Gokilll berani juga pak anies,1,0,2024-01-07T16:42:53Z
"Ibarat tes hr ini jawabanya besuk "" Smbil ngopi! Bila perlu suruh buka google 😂🎉😊",0,0,2024-01-07T16:42:52Z
Semua punya cita2x yg sama untuk membangun negara ini semoga semua aman terkendali ...yg penting nkri / pancasila tetep terjaga dengn baik...,0,0,2024-01-07T16:42:43Z
"No 1 bacot no 1 , orang jakarta mah ketawa , kalo gak ngedongeng ya nyerang paslon lain",0,0,2024-01-07T16:42:38Z
Bolanya banyak kali huruf c,0,0,2024-01-07T16:42:37Z
Anies presiden TV ONE wkwkw :D,0,0,2024-01-07T16:42:35Z
Anis cuma omong doang dia bodoh soal pertahanan militer..,0,0,2024-01-07T16:42:34Z
"TWNI TRT TKEL TPED TKEC TKAB TKOT TRES TPROP TIB TNKRIH 500,000,000,000,000,",0,0,2024-01-07T16:42:29Z
GANJAR PRANOWO dan MAHFUD MD pasti Presiden dan Wakil Presiden th 2024 - 2029,0,0,2024-01-07T16:42:25Z
All in Prabowo-Gibran,0,0,2024-01-07T16:42:20Z
Muka om wowo ngenes yah 😅,0,0,2024-01-07T16:42:15Z
Saya sangat setuju negara harus punya rashasia,0,0,2024-01-07T16:42:12Z
02 slalu dihati makin yakin Al in Prabowo💪💪💪💪,0,0,2024-01-07T16:42:09Z
"Udah jelas prabowo melakukan dan mengerjakan bukan hanya bicara dan rumus rumusan.. 

Kami sekampung memilih pemimpin yg benar"" Melakukan bukan hanya bicara..",0,0,2024-01-07T16:42:07Z
"Bismillaah...masih mencari pilihan presiden yg terbaik untuk Indonesia,
Paslon 1,2 dan 3 smoga siapapun nantinya yang terpilih, bisa menjadikan Indonesia Negara yang makmur dan memimpin adil untuk seluruh bangsa indonesia...",0,0,2024-01-07T16:42:02Z
❤❤❤❤❤makin yakin dgn bapak Prabowo gibran  untuk  memimpin  NKRI,0,0,2024-01-07T16:41:57Z
TETAP SAJA SI BAHLULL BERMAIN RETORIKA ❤❤❤😅,0,0,2024-01-07T16:41:47Z
Prabowo ngrasa paling bersih,0,0,2024-01-07T16:41:44Z
"apapun yang kita pilih, pemenangnya pasti yang dipilih elite global wkwk u know we know?😅",1,0,2024-01-07T16:41:43Z
AMIN MENANG ..,0,0,2024-01-07T16:41:42Z
Pak Anis jgn terlalu berlebih-lebihan itu yg bikin rakyat gak suka. Sekelas negara Amerika dan China aja masih bisa di bobol hacker.,0,0,2024-01-07T16:41:42Z
Hanya pak Anis yang bisa di mengerti,1,0,2024-01-07T16:41:37Z
"Ganjar Nyindir No Utang no Usang, bekas alutista, Prabowo Ngak Geh dia Setuju hahahaha",0,0,2024-01-07T16:41:34Z
Laut cina selatan kita minta tolong sama aquaman,0,0,2024-01-07T16:41:33Z
"Apakah anis dan ganjar janjian buat kroyok kangwowo?
Ah sudahlah",0,0,2024-01-07T16:41:32Z
Tetap 02..✌🏼,1,0,2024-01-07T16:41:25Z
Semoga njenengan terpilih menjadi pemimpin negara ini pak prabowo ❤🙏🤲,9,2,2024-01-07T16:41:19Z
Perubahan Bangsa ini untuk lebih baik....siap dukung Pak Anies,1,0,2024-01-07T16:41:19Z
Bismllahrrhmaanrrhiim.Asslmalaikum.wr.wb. Sallu alan NABI.Masa Allah tbrkllah Almukrram  ABAh Anis Rasid Baswedan Smg redoMu ya Allah SWT dn sapaat Rasllah SAW menangkan Aamiin sebgai Peresiden Republik Indonesia Insa Allah dgn  perubhn kepimpinannya seluruh Rkyat Bngsa Indonesia insa Allah akn mnkmati  keadilan ke Makmuran  ksjhteraan dan sentosa.Alpthah....Bismllh....Alhmdllah....Aamiin.,0,0,2024-01-07T16:41:19Z
"Pak  Ganjar presiden ku di debat ke tiga ini pak Ganjar debessss, kalau aku jadi juri pak Ganjar tanpa kasi nilai 99,9 pak Ganjar sungguh luar biasa",0,1,2024-01-07T16:41:16Z
2:12:18 nilai juga dong kinerja pak anies selama jadi mentri pendidikan. Jangan bisanya nyenggol nyenggol aja. Semua calon punya kelebihan kekurangan tersendiri. Ko ini fokus sama kesalan calon yg lain. Minimal intofeksi 🙄,0,0,2024-01-07T16:41:15Z
"manis bngat mulut lu nis,,debat kok mau mempermalukan lawan,,lah lu mukamu tembok bngat atas apa kinerja yang lu buat",0,0,2024-01-07T16:41:12Z
"Oke Gas, Oke gas, tamba dua torang Gas. ✌",0,0,2024-01-07T16:41:12Z
"Ketika seseorang yang terbiasa bekerja dan bertindak harus di debat dengan dua orang yang terbiasa berbicara omong kosong tanpa bukti kerja , yakin prabowo pasti menang",1,0,2024-01-07T16:41:09Z
✌✌✌✌,1,0,2024-01-07T16:41:06Z
"Pemaparan Pak Ganjar luar biasa mantap itu persiapan pengembangan kedepan, 
bukan menghajar lawan debat dgn data salah",0,0,2024-01-07T16:41:02Z
Sangat berkualitas mas anis 🔥,8,0,2024-01-07T16:40:58Z
Ada yang emosi,0,0,2024-01-07T16:40:42Z
Kalo prabowo yang tenang ini dalah besar justru prabowo yang darah tiggi jalo nurut kami yang tenang itu pak snis sopan bersibawa lagi   nah ini baru  calon ptesiden yang bener git u kan,0,0,2024-01-07T16:40:42Z
Pak ganjar paling tepat untuk menjadi NAHKODA KAPAL BESAR YANG BERNAMA REPUBLIC OF 🇮🇩 INDONESIA.MERDEKA 💪🏾💪🏾💪🏾,12,2,2024-01-07T16:40:40Z
Pak Anies presiden kami ❤,0,0,2024-01-07T16:40:35Z
Pak Prabowo tidak siap debat..cenderung merespon dengan emosional bukan dengan rasional,0,0,2024-01-07T16:40:33Z
"Segel segel aja lu. 
Kan bisa di print double (duplikat) kumaha sih.",0,0,2024-01-07T16:40:30Z
"Angin sok paling benar, suka2nya ngomong, ngomong asal yg penting pendukung bersorak,
LOL",0,0,2024-01-07T16:40:27Z
"Siapa pun nanti yang akan jadi presiden yg penting suara rakyat di utamakan bukan antar gengsi jabatan yg di utamakan ❤ indonesia bineka tunggal ika,salam dari rakyat kecil 🙏🙏🙏.",0,0,2024-01-07T16:40:17Z
Manuk anies gacor...berkicau tok iso ne.. kerja NOLLL..,0,0,2024-01-07T16:40:17Z
2 calon debat yang bagus cuaman satu yang gak bagus yang pernah gagal 3x 😂😂,0,0,2024-01-07T16:40:17Z
Ganjar pornowo jdi presiden sex bebas meraja Lela hobi bokep ini bukan fitnah TPI liat tayangannya watu acara deddycobuzeer,0,0,2024-01-07T16:40:15Z
"Saling tikam,...
Kangganjar pelan tp membunuh ternyata.",0,0,2024-01-07T16:40:14Z
Anis banyak cakap..teori menjatuhkan ..anis dijakarta banyak janji manis ..nyata bohong .udah ketauan belang nya.. maju prabowo,0,0,2024-01-07T16:40:02Z
Pak Ganjar jawab santai sesuai fakta 😊😘papua Ganjar😊,26,4,2024-01-07T16:40:01Z
"Melihat dr debat ke 3 ini,2 calon imbang power'nya,tergantung rakyatbyg memilih nanti condong kemana,2 calon sama"" hebat...
Yg 1 calon lg sya lihat hanya lelucon,selalu menyerang lawan tanpa data...",0,0,2024-01-07T16:39:53Z
Ganjar Pranowo paling unggul dan Prabowo Subianto paling hebat kalo Anis gh tau ngomong apa si,0,0,2024-01-07T16:39:49Z
"GEMOY Hilang Muncul Aslinya,EMOSIAN dan TEMPRAMEN, JANGAN DIPILIH.",0,1,2024-01-07T16:39:46Z
Sy yakin dengan pembicaraan yg masuk akal dan sistematis sama2 menuntngkan tidak akan sulit memimpin global.karenasalah satu pemimpin global adalah yg berani mengabil keputusan dan rentunya ang bisa di dwngarkan oleh banak negara.jadi negosiasi sangat di buruhkan dalam hal ini..jangan sekali2 meremehkan kata-kata..karena ada pepatah kerbau yg di pegang talinya manusia yg di pegang omongannya..juga MULUT MU HARIMAU MU 1❤,0,0,2024-01-07T16:39:44Z
Debat hari ini 2 lawan 1.,0,0,2024-01-07T16:39:43Z
"Dah lahhhh...ganti aja alutsistanya pesawat tempur,kapal perang dll dng traktor sm cangkul buat pertanian semua,,klo terjadi gejolak suruh tu cak imin maju dulu 😂😂...atau turutin minta alutsista yg baru,,jgn ug bekas yg harganya 2xlipat harga bekas,,,datang nya 5 thn bs lebih..krn nunggu antrian..trus anggarannya dr manaaaaaa,,,logikanya itu lo..waktu cm 2 menit suruh buka terang²an pada waktu debat..apa ya cukuppppp,butuh berjam² buat jelasin anggaran pertahanan yg cm seribu dua ribu rupian saja,,,klo cm setengah² infonya krn waktu kurang,ntar di plintir lg,,gembar gembor tidak akurat,tdk akuntebel lah bla bla,,,,itu klo audien bs memahami ribetnya ky apa baca dan buka perlembar kertas,,,tp klo yg namanya dah gak suka ya 🤷🏻‍♂️silahkan...memang enak klo cm ngomong dan menyudutkan,,bicara cm brp menit,,tp nglakuin hasil bicara itu bs berbulan².....",0,0,2024-01-07T16:39:19Z
Kelihatan no 2 anti dengan no 1.. 😂😂😂😂,0,0,2024-01-07T16:39:14Z
hidup anis smoga beliu jadi presiden ❤,0,0,2024-01-07T16:39:14Z
"Saya pikir-pikir yang salah panitia acaranya yang tidak menyiapkan sarana prasarana acara dengan baik agar Paslon bisa menyampaikan data nya dengan baik.
Kalau boleh debatnya jangan berdiri terus. ( Apabila bertanya dan menjawab berdiri, tapi bila tidak ada pertanyaan dan balas jawaban lebih baik duduk saja....😉😊",0,0,2024-01-07T16:39:11Z
Saya ngk suka dengan paslon No 1,0,0,2024-01-07T16:39:08Z
"Yang paling di sukai Adalah Ganjar, karena Beliau Sejuk, Damai, Menghormati dan Santun.",27,9,2024-01-07T16:39:02Z
mantap pak prabowo,0,0,2024-01-07T16:39:01Z
GA ADA YANG BAGUS,0,0,2024-01-07T16:38:59Z
"Yang namanya perthanan yaa,harus rhsia duuh pie iki kok prthanan mau d buka2...mnding bhas mau ap gmnA kdpn aja lh d sktor2",0,0,2024-01-07T16:38:58Z
PRAHARAH NKRIH 🇲🇨,0,0,2024-01-07T16:38:58Z
semakin yakin prabowo❤❤❤❤,0,0,2024-01-07T16:38:57Z
sedikit bicara dan banyak kerja nyata itulah yang dibutuhkan bangsa Indonesia,22,2,2024-01-07T16:38:55Z
Presiden yang mantap AMIN,0,0,2024-01-07T16:38:54Z
Ganjar,0,0,2024-01-07T16:38:54Z
Pak anis emang mantaf,0,0,2024-01-07T16:38:48Z
Pak anis sangt tenang namun sangt tajam2 prtanyanya sampi emosi gemboy. 🤣🤣🤣,0,0,2024-01-07T16:38:45Z
Di rezim Jokowi TNI dikebiri..,0,0,2024-01-07T16:38:39Z
kita butuh ahli giber di kominfo agar data2 negara kita tidak bocor oleh bangsa lain,0,0,2024-01-07T16:38:38Z
Debat 01 & 03 lucu sekali 😂😂😂 konyol .. Prabowo Gibran Terbaik ✌️,0,0,2024-01-07T16:38:37Z
Saya prabowo preseden,0,0,2024-01-07T16:38:34Z
Yang jelas presiden yg terpilih dari tanah jawa,0,0,2024-01-07T16:38:33Z
Prabowo insya alloh jadi tulus dari hati yang lain ngakk,0,0,2024-01-07T16:38:26Z
bahaya klo negara lain yg di belakangnya,0,0,2024-01-07T16:38:25Z
Prabowo edan prabowo gendeng prabowo stress,0,0,2024-01-07T16:38:23Z
Anis memang cerdas tapi sy lebih memilih no 2 yg betul² mempertahankan negara dan tegas,0,0,2024-01-07T16:38:23Z
"Menjedi terlihat bagus tidak mesti menjelaskan keburukan orang lain untuk terlihat luarbiasa,langit tidak mesti menjelaskan dia itu tinggi ,karna semua sudah pada tau🙏",75,8,2024-01-07T16:38:21Z
pk Prabowo d serang 2 kubu...g PP pak saya yakin BPK pasti menang terutama saya dan kluarga saya pasti pilih bapak walau d beri mobil Lamborghini saya tetap milih pak prabowo,0,0,2024-01-07T16:38:20Z
3-1=2 ✌ pasti menang,0,0,2024-01-07T16:38:20Z
"Usul saya,,setiap TPU ada sound system/organ tunggal supaya para memilih dan panitia TPU bisa releks dan santai menikmati musik sehingga tidak tegang dlm suasana pemilu,,, terima kasih 👍👍👍👍",0,0,2024-01-07T16:38:18Z
pak anis kalo ungkapan data yang benar donk sdh di ralat tapi salah juga data nya bagus kalo nga ada data konkrit nga usah di ungkapkan ... no respect,0,0,2024-01-07T16:38:14Z
"Visi dan misinya Anis Baswedan yg paling baik dan bagus, Anis layak jadi presiden",0,0,2024-01-07T16:38:06Z
"maaf saya cuma mengingatkan kembali untuk 14 februari datang di TPS jangan sampai golput ya karena 1 suara anda menentukan nasib Indonesia 5 tahun kedepannya 
Dan yang paling penting jangan coblos 2 apalagi 3 karena itu akan membuat surat suara batal
Jadi coblos 1 aja ya biar surat suara nya terhitung, karena suara anda jadi penentu nasib NKRI 5 kedepan
Semoga pemilu berjalan aman, damai dan mendapat pemimpin yang amanah sehingga rakyat Indonesia sejahtera semua kalangan ,baik dari kalangan bawah sampai atas..
aamiin aamiin ya rabbal alamin",0,0,2024-01-07T16:38:04Z
"anies omong doang kerja zonk, pinter omong doangg

prabowo bukan emosian cuma beliau tegas, karena dia militer pertahanan beliau paham betul tentang keamanan negara

ganjar, gak dulu deh soalnya banteng

jadi all in prabowo❤️❤️❤️",1,0,2024-01-07T16:37:53Z
"Ada nada tersendiri ketika kang wowo menanggapi kangganjar,kayak ada imut-imutnya gitu intonasi bicaranya",0,0,2024-01-07T16:37:52Z
Prabowo terbaik❤️,1,0,2024-01-07T16:37:45Z
BPK  Anis teh ambisi banget pengen jadi presiden  dan politiknya dg sengaja memojokan Prabowo .....kelihatan kalem tapi hatinya sulit .....,0,0,2024-01-07T16:37:44Z
Sumatra tetap prabowo ❤❤❤❤❤❤❤❤❤,0,0,2024-01-07T16:37:43Z
padahal ngambil amplop mh sy juga bisa setuju nomor 1,0,0,2024-01-07T16:37:36Z
Prabowo Subianto RI1,0,0,2024-01-07T16:37:36Z
"Bismillahirrahmanirrahim, O2",0,0,2024-01-07T16:37:27Z
Anies banyak omong doang cuma omong manis yg cuma hayalan😂😂,0,0,2024-01-07T16:37:24Z
prabowo jawabane fakta anis dan ganjar omongan doang,0,0,2024-01-07T16:37:21Z
Debat gaya baru 2 lawan 1,0,0,2024-01-07T16:37:20Z
Anis 1 putaran🖕🤲amin ya rabbal alamin,1,0,2024-01-07T16:37:19Z
"Dulu saya matimatian belain Anis buat jadi gubernur. Sekarang setelah saya tau punya penyakit hati dan punya sifat yang tidak tau terimakasih, sory lah ye gue milih lu lagi. Kalo capres no3 memang otak nya kaga ada uban doank isinya bokep",0,0,2024-01-07T16:37:19Z
utang kok dihormati?,0,0,2024-01-07T16:37:14Z
Tenang dan berloguka selalu mementingkan rakyat Indonesia. Indonesia butuh perubahan,22,5,2024-01-07T16:37:10Z
"Paslon 2 tenang kami tetap mendukung bapak, pemilihan 2 menang 1 putaran",0,0,2024-01-07T16:36:57Z
Betul sih terlalu ambisi kata pa prabowo..Ambisi pribadi lagi. Laa kurang ambisi apa cb sampe 4x nyalon 😂😂😂😂😂 ups  maaf klo salah mengerti,0,0,2024-01-07T16:36:55Z
Prabowo Gibran yes✌️✌️,0,1,2024-01-07T16:36:51Z
"pk anis kayaknya iri sama prabowo yg punya tanah luas, kok itu2 terus yg di ulas",0,0,2024-01-07T16:36:51Z
3:35 3:35 3:36,0,0,2024-01-07T16:36:50Z
Tetap gama,0,0,2024-01-07T16:36:46Z
Siapapun yang akan menjadi presiden nanti ialah pilihan elite global😊 dan kita belum ada yang sanggup keluar dari sistemnya,0,0,2024-01-07T16:36:44Z
Amen menang oye,0,0,2024-01-07T16:36:43Z
"Kawan 1 pintar berbicara 
Kawan 3 meragukan keamanan di RI.",0,0,2024-01-07T16:36:42Z
Anda tdk pantas bicara soal etik 😄,0,0,2024-01-07T16:36:37Z
Anies lebih memiliki kapabilitas lebih baik untuk memimpin negeri ini..... Anies mantap 👍👍👍👍👍👍👍👍👍,0,0,2024-01-07T16:36:36Z
Yg bekas Ada lah rongsokan yg banyak manpaatnay😂,0,0,2024-01-07T16:36:34Z
jangan pilih presiden yang takut gak kepilih makanya ngejilatin lawan nya 😅,0,0,2024-01-07T16:36:31Z
Ko si ono ngomong nya itu itu ajh ya wokk wokk hett dah hahah,0,0,2024-01-07T16:36:28Z
Kami pilih pak Anies lebih cerdas untuk pemimpin di republik Indonesia,0,0,2024-01-07T16:36:17Z
Walau kamu itu gembar gembor sampai fobolen yg jadi presiden 2024  itu ganjar,0,0,2024-01-07T16:36:16Z
Diakhir acara dikasih liat calon mana yg harus dipilih..,0,0,2024-01-07T16:36:12Z
"COBA DIPERHATIKAN,KNP  DEBAT CAPRES INI KO GA PAKE HANSFREE/HANDSET DI TELINGANYA,BEDA SAMA DEBAT CAWAPRES....SUNGGUH ANEH TAPI NYATA 😂",3,2,2024-01-07T16:36:03Z
"SATGAS BANSER PARPOL 30,000,000,000,",0,0,2024-01-07T16:35:55Z
Hasanah 01 Amin,0,0,2024-01-07T16:35:52Z
"Inget ekonomi kita parah dan banyak hutang jangan smpai anak cucu kita yg menanggung,",0,0,2024-01-07T16:35:46Z
Kacang lupa kulit km anis,2,0,2024-01-07T16:35:45Z
Prabowo president RI 2024,0,0,2024-01-07T16:35:43Z
Ganjar maju trus,0,0,2024-01-07T16:35:41Z
Yang jual Pulau apa kabar?,0,0,2024-01-07T16:35:37Z
Prabowo gibran❤❤,0,0,2024-01-07T16:35:30Z
Beda kelas org pikun udah gak nyambung ngomong keluar ngelantur malah debat sama orang pintar kayak anis.,0,0,2024-01-07T16:35:30Z
Cocok nya anis-ganjar 🎉,0,1,2024-01-07T16:35:29Z
"“Sesungguhnya jika kamu bersyukur, niscaya Aku akan menambah (nikmat) kepadamu, tetapi jika kamu mengingkari (nikmat-Ku), sesungguhnya azab-Ku benar-benar sangat keras.” (QS. Ibrahim:7)

MasyaAllah pak, diawal dan diakhir bapak selalu mengajak bersyukur 👏",3,0,2024-01-07T16:35:20Z
PRABOWO BODOHHHHH,0,0,2024-01-07T16:35:20Z
anis Cocok nya Menteri Segala Urusan,0,0,2024-01-07T16:35:17Z
Lurus kan 02smpai JD RI 1,0,0,2024-01-07T16:35:15Z
Tetep semangat untuk pak prabowo .,0,0,2024-01-07T16:35:13Z
Insa allah amin nomor satu/1,0,0,2024-01-07T16:35:01Z
Sampe mati ajal menjemput ALL IN PRABOWO ❤❤❤❤❤,0,0,2024-01-07T16:34:59Z
Bagi Rakyat Indonesia yg pandai menata kata TDK terllu penting yg penting adalah ketulusan dan mampu bekerja untuk bangsa ini sya dan keluarga fix memilih Prabowo - Gibran ❤❤✌️✌️,5,1,2024-01-07T16:34:58Z
"anis cuma pinter teori saja ,yg jelas sudah paham akan keadaan negri ini ya jelas sudah pak prabowo lah",0,0,2024-01-07T16:34:57Z
Prabowo.......,0,0,2024-01-07T16:34:53Z
Sebagai pemimpin pikirkan nasib rakyat terutaman makan dan perkerjaan dan juga kesejatraan rakyat dari dulu kami selalu berharap yg terbaikuntuk negari tercinta ini,0,0,2024-01-07T16:34:53Z
Amin kan dulu,0,0,2024-01-07T16:34:52Z
Wkwkwk. Kalo no 2. Menang no 3. Juga bakal menang untuk dapet. Nganu nganu gitu,0,0,2024-01-07T16:34:50Z
1,0,0,2024-01-07T16:34:45Z
Tetap ✌✌,2,0,2024-01-07T16:34:45Z
"Pak prabowo bilang jangan krn ambisi kepentingan pribadi mengorbankan masyarakat, bukannya itu bpk sendiri yg ambisi utk mendapatkan kekuasaan dgn  menghalalkan segala cara.",0,0,2024-01-07T16:34:40Z
3 naik terusss🎉🎉,0,0,2024-01-07T16:34:37Z
Tetap ✌✌,1,0,2024-01-07T16:34:34Z
"Hal kecil menunjukkan dampak besar, selalu ada clue.

Tolonglah metodologisnya dlm argumentatif, jgn permalukan Negara kami nanti.",0,0,2024-01-07T16:34:33Z
Gemoy . . . Kok emosian terus ya ...,0,0,2024-01-07T16:34:33Z
Saya salut sama kepintaran bicaranya anis tapi hati kecil saya pilih pak Prabowo.,0,0,2024-01-07T16:34:33Z
2:12:16 ngasih nilai kinerja capres lain. Tpi gak koreksi kinerja sendiri gimana. 🙄,0,1,2024-01-07T16:34:33Z
Prabowo utk pertahanan negara paling di segani oleh berbagai negara,0,0,2024-01-07T16:34:32Z
Tetap 1 Tauhid..,0,0,2024-01-07T16:34:30Z
